area,countyname,racecomp,h_popp,h_sshp,difference
26105,"Mason County, MI",Asian,.0035450994,0,-.0035450994
26105,"Mason County, MI",Other,.044897877,.036709126,-.0081887506
26105,"Mason County, MI",Hispanic,.059682552,.089663811,.029981259
26105,"Mason County, MI",White,.87602228,.85587806,-.020144224
48319,"Mason County, TX",Black,.022390937,.021095542,-.0012953952
48319,"Mason County, TX",Asian,.0083875638,.0099872611,.0015996974
48319,"Mason County, TX",Other,.020173537,.024815287,.0046417508
48319,"Mason County, TX",White,.49503496,.45177072,-.04326424
48319,"Mason County, TX",Hispanic,.45401302,.49233124,.038318217
53045,"Mason County, WA",Other,.10700061,.11079179,.0037911832
53045,"Mason County, WA",White,.80960983,.7961387,-.013471127
53045,"Mason County, WA",Black,.006430163,.0063004312,-.00012973184
53045,"Mason County, WA",Hispanic,.070816174,.084853172,.014036998
53045,"Mason County, WA",Asian,.0061432528,.0019159206,-.0042273323
54053,"Mason County, WV",Other,.027081644,.017929422,-.0091522224
54053,"Mason County, WV",White,.92516118,.93030608,.0051448941
54053,"Mason County, WV",Asian,.0064473557,.0094635421,.0030161864
54053,"Mason County, WV",Hispanic,.011478768,.0065845731,-.0048941947
54053,"Mason County, WV",Black,.02983105,.035716321,.0058852714
17127,"Massac County, IL",Hispanic,.0056504831,.0085194474,.0028689643
17127,"Massac County, IL",Black,.041333672,.04363231,.0022986382
17127,"Massac County, IL",Asian,.0044507231,.0080019105,.0035511875
17127,"Massac County, IL",White,.91208857,.90580833,-.0062802434
17127,"Massac County, IL",Other,.036476579,.034037977,-.0024386011
48321,"Matagorda County, TX",Hispanic,.31468913,.45172092,.13703179
48321,"Matagorda County, TX",Other,.029207934,.029413883,.00020594895
48321,"Matagorda County, TX",Asian,.012012359,.0081725232,-.0038398355
48321,"Matagorda County, TX",White,.5194912,.36286724,-.15662396
48321,"Matagorda County, TX",Black,.12459935,.14782546,.02322612
2170,"Matanuska-Susitna Borough, AK",Black,.0058443602,.0046742535,-.0011701067
2170,"Matanuska-Susitna Borough, AK",White,.81846249,.80239195,-.016070545
2170,"Matanuska-Susitna Borough, AK",Other,.10641147,.16008511,.05367364
2170,"Matanuska-Susitna Borough, AK",Asian,.0086956527,.0069630258,-.0017326269
2170,"Matanuska-Susitna Borough, AK",Hispanic,.060586013,.025885692,-.034700319
51115,"Mathews County, VA",White,.71658665,.68291628,-.033670366
51115,"Mathews County, VA",Hispanic,.051172029,.054066952,.0028949231
51115,"Mathews County, VA",Other,.038159385,.043999001,.0058396161
51115,"Mathews County, VA",Black,.19038948,.21626781,.025878325
51115,"Mathews County, VA",Asian,.003692433,.0027499376,-.00094249542
15009,"Maui County, HI",Black,.0047068717,.0058354652,.0011285935
15009,"Maui County, HI",Asian,.34856623,.34642789,-.0021383464
15009,"Maui County, HI",Other,.15380755,.15705013,.0032425821
15009,"Maui County, HI",Hispanic,.060795967,.073345035,.012549069
15009,"Maui County, HI",White,.43212339,.41734147,-.014781922
47119,"Maury County, TN",White,.77081734,.6885246,-.082292736
47119,"Maury County, TN",Black,.12679771,.20564516,.078847453
47119,"Maury County, TN",Asian,.011699202,.0057509253,-.0059482772
47119,"Maury County, TN",Other,.031468373,.056187201,.024718828
47119,"Maury County, TN",Hispanic,.059217349,.043892119,-.01532523
48323,"Maverick County, TX",Asian,.0067278827,.0062070787,-.00052080397
48323,"Maverick County, TX",Black,.0082400125,0,-.0082400125
48323,"Maverick County, TX",Other,.015274704,.015275577,8.7264925e-07
48323,"Maverick County, TX",Hispanic,.78010565,.84363443,.063528776
48323,"Maverick County, TX",White,.18965179,.13488291,-.054768875
40097,"Mayes County, OK",Black,.0019449402,.00029814037,-.0016467999
40097,"Mayes County, OK",Hispanic,.040603131,.056236725,.015633594
40097,"Mayes County, OK",White,.6869849,.65650511,-.030479789
40097,"Mayes County, OK",Other,.25601026,.26955616,.013545901
40097,"Mayes County, OK",Asian,.01445672,.017403945,.0029472252
40087,"McClain County, OK",Other,.13162361,.14010231,.0084787011
40087,"McClain County, OK",White,.78108954,.75954044,-.021549106
40087,"McClain County, OK",Asian,.003063421,.0060084439,.0029450229
40087,"McClain County, OK",Hispanic,.072280176,.07652647,.0042462945
40087,"McClain County, OK",Black,.011943202,.017822346,.0058791433
30055,"McCone County, MT",Other,.13047306,.16144235,.030969292
30055,"McCone County, MT",Black,.0014222342,.0023016219,.00087938772
30055,"McCone County, MT",Asian,.0040804581,.0066034636,.0025230055
30055,"McCone County, MT",White,.84030342,.80751312,-.032790303
30055,"McCone County, MT",Hispanic,.023720836,.022139413,-.001581423
46087,"McCook County, SD",Hispanic,.035779785,.054914512,.019134726
46087,"McCook County, SD",White,.88296652,.84860611,-.034360409
46087,"McCook County, SD",Black,.016489813,.0090120444,-.0074777687
46087,"McCook County, SD",Other,.064763866,.087467365,.022703499
45065,"McCormick County, SC",White,.5982179,.50511396,-.093103945
45065,"McCormick County, SC",Asian,.014230023,.01195941,-.0022706129
45065,"McCormick County, SC",Black,.29345343,.38833857,.094885141
45065,"McCormick County, SC",Other,.034835711,.037287589,.002451878
45065,"McCormick County, SC",Hispanic,.059262957,.057300474,-.0019624829
21145,"McCracken County, KY",Asian,.0093531068,.013839978,.004486871
21145,"McCracken County, KY",Other,.032362975,.023370355,-.0089926198
21145,"McCracken County, KY",Hispanic,.035382867,.054892011,.019509144
21145,"McCracken County, KY",Black,.048477218,.053414434,.0049372166
21145,"McCracken County, KY",White,.8744238,.85448319,-.019940615
21147,"McCreary County, KY",White,.91633558,.91247541,-.0038601756
21147,"McCreary County, KY",Black,.0017197946,.0030313381,.0013115435
21147,"McCreary County, KY",Asian,.0049171592,0,-.0049171592
21147,"McCreary County, KY",Hispanic,.031586085,.014345487,-.017240599
21147,"McCreary County, KY",Other,.045441333,.070147723,.02470639
48307,"McCulloch County, TX",Other,.020173535,.027102232,.0069286972
48307,"McCulloch County, TX",Hispanic,.45401302,.50219822,.048185199
48307,"McCulloch County, TX",Black,.022390937,.023039678,.00064874068
48307,"McCulloch County, TX",White,.49503493,.4367522,-.058282733
48307,"McCulloch County, TX",Asian,.0083875628,.010907674,.0025201114
40089,"McCurtain County, OK",Hispanic,.042194005,.058970097,.016776092
40089,"McCurtain County, OK",Black,.055041198,.087549075,.032507878
40089,"McCurtain County, OK",Other,.20406865,.18865146,-.015417188
40089,"McCurtain County, OK",White,.69037205,.65882665,-.031545401
40089,"McCurtain County, OK",Asian,.0083241323,.0060027181,-.0023214142
29119,"McDonald County, MO",White,.8901909,.86381584,-.026375055
29119,"McDonald County, MO",Black,.0056358976,.011885019,.0062491214
29119,"McDonald County, MO",Other,.041500703,.035615575,-.0058851279
29119,"McDonald County, MO",Asian,.0076853153,.011924504,.004239189
29119,"McDonald County, MO",Hispanic,.054987192,.076759063,.021771871
17109,"McDonough County, IL",Asian,.0091524357,.0067564417,-.002395994
17109,"McDonough County, IL",Other,.02407336,.016821209,-.0072521511
17109,"McDonough County, IL",Hispanic,.043114636,.073901489,.030786853
17109,"McDonough County, IL",Black,.019164007,.0084804995,-.010683508
17109,"McDonough County, IL",White,.9044956,.89404029,-.01045531
37111,"McDowell County, NC",Black,.031763222,.028745363,-.0030178595
37111,"McDowell County, NC",Other,.031479146,.013626833,-.017852314
37111,"McDowell County, NC",Hispanic,.042575855,.055112075,.01253622
37111,"McDowell County, NC",Asian,.019672249,.0102806,-.0093916487
37111,"McDowell County, NC",White,.87450951,.8922351,.017725587
54047,"McDowell County, WV",Black,.013836197,.012119018,-.0017171791
54047,"McDowell County, WV",Other,.043442685,.046971638,.0035289526
54047,"McDowell County, WV",White,.93724614,.93110269,-.0061434507
54047,"McDowell County, WV",Hispanic,.0054749683,.0098066526,.0043316842
13189,"McDuffie County, GA",White,.50560176,.40947342,-.096128345
13189,"McDuffie County, GA",Black,.41453063,.51370651,.09917587
13189,"McDuffie County, GA",Hispanic,.049248856,.040991969,-.0082568862
13189,"McDuffie County, GA",Other,.026799355,.03085554,.0040561855
13189,"McDuffie County, GA",Asian,.0038193853,.0049725869,.0011532016
17111,"McHenry County, IL",Other,.023949815,.030003011,.0060531963
17111,"McHenry County, IL",Asian,.026049338,.028581463,.0025321245
17111,"McHenry County, IL",Black,.01485752,.018797873,.0039403522
17111,"McHenry County, IL",White,.821769,.76174867,-.060020328
17111,"McHenry County, IL",Hispanic,.11337431,.16086899,.04749468
38049,"McHenry County, ND",Asian,.0068999999,.010808592,.0039085918
38049,"McHenry County, ND",Other,.088399999,.11396908,.025569081
38049,"McHenry County, ND",Hispanic,.047200002,.086331919,.039131917
38049,"McHenry County, ND",White,.82591999,.75454915,-.07137084
38049,"McHenry County, ND",Black,.031580001,.034341224,.0027612224
13191,"McIntosh County, GA",Other,.050544571,.065750152,.015205581
13191,"McIntosh County, GA",White,.67901331,.59444112,-.084572196
13191,"McIntosh County, GA",Asian,.017809937,.02118616,.0033762231
13191,"McIntosh County, GA",Black,.18995756,.24224614,.052288577
13191,"McIntosh County, GA",Hispanic,.062674664,.076376431,.013701767
38051,"McIntosh County, ND",Asian,.0071884175,.0096779503,.0024895328
38051,"McIntosh County, ND",Black,.0024906346,.0050654802,.0025748457
38051,"McIntosh County, ND",White,.83284396,.78094882,-.051895142
38051,"McIntosh County, ND",Other,.12505822,.15711226,.032054037
38051,"McIntosh County, ND",Hispanic,.03241875,.047195453,.014776703
40091,"McIntosh County, OK",Asian,.0034108311,.0051959404,.0017851093
40091,"McIntosh County, OK",Black,.033249803,.029621717,-.0036280863
40091,"McIntosh County, OK",Hispanic,.036150169,.034866218,-.0012839511
40091,"McIntosh County, OK",Other,.23001067,.26416743,.034156755
40091,"McIntosh County, OK",White,.69717854,.66614866,-.03102988
42083,"McKean County, PA",Asian,.0048700413,0,-.0048700413
42083,"McKean County, PA",White,.95209306,.94622582,-.0058672428
42083,"McKean County, PA",Black,.00065663474,.00079130253,.00013466779
42083,"McKean County, PA",Other,.034158688,.046033163,.011874475
42083,"McKean County, PA",Hispanic,.0082216142,.0069497004,-.0012719138
38053,"McKenzie County, ND",Black,.022966044,.0369257,.013959656
38053,"McKenzie County, ND",Other,.09232644,.14868988,.056363441
38053,"McKenzie County, ND",White,.80435783,.76067835,-.043679476
38053,"McKenzie County, ND",Asian,.012376029,.011486001,-.00089002773
38053,"McKenzie County, ND",Hispanic,.067973606,.042220026,-.02575358
35031,"McKinley County, NM",Black,.0021783451,.0036827195,.0015043744
35031,"McKinley County, NM",Other,.70963782,.73706329,.027425468
35031,"McKinley County, NM",Asian,.01463401,.0077431537,-.0068908567
35031,"McKinley County, NM",White,.13380066,.10807365,-.025727004
35031,"McKinley County, NM",Hispanic,.13974921,.14343721,.0036879927
17113,"McLean County, IL",Hispanic,.045546975,.063485697,.017938722
17113,"McLean County, IL",White,.79231131,.72581095,-.066500366
17113,"McLean County, IL",Black,.087480418,.13709453,.049614109
17113,"McLean County, IL",Other,.025432112,.028486775,.0030546635
17113,"McLean County, IL",Asian,.049229205,.045122065,-.00410714
21149,"McLean County, KY",Asian,.0048936033,.0085562747,.0036626714
21149,"McLean County, KY",Other,.025863023,.035425298,.0095622744
21149,"McLean County, KY",Hispanic,.022851575,.031127803,.0082762279
21149,"McLean County, KY",White,.90646797,.87134618,-.035121799
21149,"McLean County, KY",Black,.039923828,.053544465,.013620637
38055,"McLean County, ND",White,.82591999,.75149477,-.07442522
38055,"McLean County, ND",Other,.088399999,.1159047,.027504697
38055,"McLean County, ND",Black,.031580001,.034633428,.0030534267
38055,"McLean County, ND",Hispanic,.047199998,.087066501,.039866503
38055,"McLean County, ND",Asian,.0068999999,.010900561,.0040005608
48309,"McLennan County, TX",Black,.1322922,.1758844,.0435922
48309,"McLennan County, TX",Asian,.013447202,.011905051,-.001542151
48309,"McLennan County, TX",Other,.035424568,.038770214,.003345646
48309,"McLennan County, TX",White,.59790778,.50888634,-.089021444
48309,"McLennan County, TX",Hispanic,.22092827,.26455399,.043625727
27085,"McLeod County, MN",Asian,.00076308142,.0019473294,.0011842479
27085,"McLeod County, MN",Hispanic,.064952761,.089716248,.024763487
27085,"McLeod County, MN",White,.90715843,.87374818,-.033410251
27085,"McLeod County, MN",Black,.0024345932,.0062129083,.0037783151
27085,"McLeod County, MN",Other,.024691135,.028375372,.0036842376
47107,"McMinn County, TN",Hispanic,.027775247,.029354021,.0015787743
47107,"McMinn County, TN",Black,.015311702,.018148733,.0028370311
47107,"McMinn County, TN",Other,.046687022,.064933203,.018246181
47107,"McMinn County, TN",Asian,.0016177542,.0015323469,-.000085407286
47107,"McMinn County, TN",White,.90860826,.88603175,-.022576511
48311,"McMullen County, TX",White,.066625953,.057619262,-.0090066902
48311,"McMullen County, TX",Asian,.0086953994,.0090777874,.00038238801
48311,"McMullen County, TX",Other,.017536206,.0086219991,-.0089142071
48311,"McMullen County, TX",Hispanic,.90714246,.92468095,.017538488
47109,"McNairy County, TN",Other,.032099195,.020424712,-.011674482
47109,"McNairy County, TN",Black,.14548148,.20713598,.061654493
47109,"McNairy County, TN",Hispanic,.0085205603,.0079570217,-.00056353863
47109,"McNairy County, TN",Asian,.0030072567,.0044599869,.0014527303
47109,"McNairy County, TN",White,.81089151,.76002228,-.050869226
20113,"McPherson County, KS",Black,.019867238,.03046287,.010595633
20113,"McPherson County, KS",Other,.048014447,.063651986,.015637539
20113,"McPherson County, KS",White,.86416626,.84454453,-.01962173
20113,"McPherson County, KS",Asian,.0012197124,0,-.0012197124
20113,"McPherson County, KS",Hispanic,.06673234,.061340604,-.0053917356
31117,"McPherson County, NE",Hispanic,.11575533,.15894316,.043187827
31117,"McPherson County, NE",Asian,.010153192,.00034214027,-.0098110521
31117,"McPherson County, NE",Other,.039516941,.041360959,.0018440187
31117,"McPherson County, NE",White,.81382084,.78692263,-.026898205
31117,"McPherson County, NE",Black,.020753661,.012431097,-.008322564
46089,"McPherson County, SD",Black,.012828248,.011003718,-.0018245298
46089,"McPherson County, SD",Hispanic,.023332151,.037323419,.013991268
46089,"McPherson County, SD",White,.90111786,.88872367,-.01239419
46089,"McPherson County, SD",Other,.057398867,.062949196,.0055503286
46089,"McPherson County, SD",Asian,.0053229243,0,-.0053229243
20119,"Meade County, KS",Black,.011018992,0,-.011018992
20119,"Meade County, KS",White,.50416648,.41496801,-.08919847
20119,"Meade County, KS",Asian,.022883972,.023283582,.00039961003
20119,"Meade County, KS",Other,.061312973,.10208955,.040776573
20119,"Meade County, KS",Hispanic,.40061757,.45965883,.059041262
21163,"Meade County, KY",Black,.025170546,.034921985,.0097514391
21163,"Meade County, KY",Other,.040258572,.039404254,-.0008543171
21163,"Meade County, KY",Asian,.0072937375,0,-.0072937375
21163,"Meade County, KY",Hispanic,.022524778,.028368793,.0058440156
21163,"Meade County, KY",White,.90475237,.89730495,-.0074474216
46093,"Meade County, SD",Hispanic,.045883045,.055419058,.009536013
46093,"Meade County, SD",Other,.096606024,.11675312,.0201471
46093,"Meade County, SD",Asian,.0055382317,.0083113415,.0027731098
46093,"Meade County, SD",White,.84879422,.81508785,-.033706367
46093,"Meade County, SD",Black,.0031784636,.0044286712,.0012502077
30059,"Meagher County, MT",Other,.10125975,.13098967,.029729925
30059,"Meagher County, MT",White,.87483627,.83516437,-.039671898
30059,"Meagher County, MT",Asian,.0075622033,.0044878689,-.0030743345
30059,"Meagher County, MT",Hispanic,.016341737,.029358141,.013016405
37119,"Mecklenburg County, NC",Other,.041307453,.037799966,-.0035074875
37119,"Mecklenburg County, NC",Hispanic,.11344668,.1735698,.060123123
37119,"Mecklenburg County, NC",Asian,.055735711,.042050149,-.013685562
37119,"Mecklenburg County, NC",White,.48712447,.34827399,-.13885048
37119,"Mecklenburg County, NC",Black,.30238569,.39830607,.095920384
51117,"Mecklenburg County, VA",Other,.030314721,.043752603,.013437882
51117,"Mecklenburg County, VA",Black,.33442649,.38845649,.054030001
51117,"Mecklenburg County, VA",White,.60482001,.52394223,-.080877781
51117,"Mecklenburg County, VA",Asian,.0052637379,.0010249512,-.0042387866
51117,"Mecklenburg County, VA",Hispanic,.025175,.042823739,.01764874
26107,"Mecosta County, MI",Black,.0017407017,.0015845296,-.00015617209
26107,"Mecosta County, MI",Asian,.0016078239,0,-.0016078239
26107,"Mecosta County, MI",White,.90936393,.91611689,.0067529678
26107,"Mecosta County, MI",Hispanic,.024077494,.020760573,-.0033169203
26107,"Mecosta County, MI",Other,.063210063,.061537962,-.0016721003
39103,"Medina County, OH",White,.93184334,.90574729,-.026096046
39103,"Medina County, OH",Hispanic,.020568468,.037255045,.016686577
39103,"Medina County, OH",Asian,.010986045,.0036926002,-.0072934451
39103,"Medina County, OH",Black,.0022943828,.0029248318,.00063044904
39103,"Medina County, OH",Other,.03430777,.05038023,.01607246
48325,"Medina County, TX",Other,.026234094,.013379901,-.012854193
48325,"Medina County, TX",White,.49051431,.3726204,-.1178939
48325,"Medina County, TX",Black,.0019162961,0,-.0019162961
48325,"Medina County, TX",Hispanic,.47564384,.61252397,.13688013
48325,"Medina County, TX",Asian,.0056913998,.0014757244,-.0042156754
27093,"Meeker County, MN",Other,.024691135,.030455338,.0057642031
27093,"Meeker County, MN",Asian,.00076308142,.002090072,.0013269905
27093,"Meeker County, MN",Hispanic,.064952761,.091813877,.026861116
27093,"Meeker County, MN",White,.90715843,.86897236,-.038186073
27093,"Meeker County, MN",Black,.0024345932,.0066683255,.0042337324
39105,"Meigs County, OH",Other,.042511079,.058172632,.015661553
39105,"Meigs County, OH",Black,.0046767443,.0031672213,-.001509523
39105,"Meigs County, OH",Hispanic,.0099840602,.010784589,.00080052856
39105,"Meigs County, OH",White,.93568164,.91151828,-.024163365
39105,"Meigs County, OH",Asian,.0071464856,.016357295,.0092108101
47121,"Meigs County, TN",White,.90860826,.87642145,-.032186806
47121,"Meigs County, TN",Asian,.0016177543,.0016615608,.000043806504
47121,"Meigs County, TN",Other,.046687022,.070408642,.02372162
47121,"Meigs County, TN",Hispanic,.027775247,.031829275,.0040540285
47121,"Meigs County, TN",Black,.015311703,.019679112,.0043674093
46095,"Mellette County, SD",Asian,.019014506,.0072299759,-.011784529
46095,"Mellette County, SD",Other,.313685,.56450397,.25081897
46095,"Mellette County, SD",Hispanic,.022763079,.0045894631,-.018173616
46095,"Mellette County, SD",White,.63030368,.42367661,-.20662707
46095,"Mellette County, SD",Black,.014233716,0,-.014233716
17129,"Menard County, IL",Other,.029111546,.047105845,.0179943
17129,"Menard County, IL",Black,.010664277,.003639997,-.0070242798
17129,"Menard County, IL",Asian,.0013352308,.0017129397,.00037770893
17129,"Menard County, IL",White,.94407845,.93861961,-.0054588318
17129,"Menard County, IL",Hispanic,.01481052,.0089215618,-.0058889585
48327,"Menard County, TX",Asian,.0083875638,.01127279,.0028852262
48327,"Menard County, TX",Black,.022390937,.023810893,.0014199559
48327,"Menard County, TX",Other,.020173537,.028009431,.0078358948
48327,"Menard County, TX",White,.49503496,.44429746,-.0507375
48327,"Menard County, TX",Hispanic,.45401302,.49260941,.038596392
6045,"Mendocino County, CA",Black,.0051753605,.0072906176,.0021152571
6045,"Mendocino County, CA",Asian,.016618131,.017633811,.0010156799
6045,"Mendocino County, CA",White,.69680613,.69862491,.0018187761
6045,"Mendocino County, CA",Hispanic,.2077108,.19545375,-.012257054
6045,"Mendocino County, CA",Other,.073689535,.080996983,.0073074475
21165,"Menifee County, KY",Asian,.007099973,.0028574415,-.0042425315
21165,"Menifee County, KY",Other,.023795871,.036380108,.012584237
21165,"Menifee County, KY",White,.9359653,.91427678,-.021688521
21165,"Menifee County, KY",Hispanic,.023003237,.037216432,.014213195
21165,"Menifee County, KY",Black,.010135591,.0092692617,-.0008663293
26109,"Menominee County, MI",Asian,.0012994563,.0025903203,.001290864
26109,"Menominee County, MI",Hispanic,.015422495,.028357191,.012934696
26109,"Menominee County, MI",White,.84090215,.82580096,-.015101194
26109,"Menominee County, MI",Other,.14237596,.14325154,.00087557733
55078,"Menominee County, WI",Hispanic,.02614511,.034058113,.0079130027
55078,"Menominee County, WI",Black,.00095775782,0,-.00095775782
55078,"Menominee County, WI",Other,.074100211,.056426786,-.017673425
55078,"Menominee County, WI",White,.89704943,.90451223,.0074627995
55078,"Menominee County, WI",Asian,.001747488,.0050028865,.0032553985
6047,"Merced County, CA",Hispanic,.57256341,.66119581,.088632405
6047,"Merced County, CA",Asian,.059530705,.044345371,-.015185334
6047,"Merced County, CA",Other,.034860216,.037184622,.0023244061
6047,"Merced County, CA",White,.30192092,.22255538,-.079365537
6047,"Merced County, CA",Black,.031124771,.034718797,.003594026
17131,"Mercer County, IL",Black,.019164007,.0060820747,-.013081932
17131,"Mercer County, IL",Hispanic,.043114632,.056175645,.013061013
17131,"Mercer County, IL",Other,.024073359,.019850288,-.004223071
17131,"Mercer County, IL",Asian,.0091524348,.011729715,.0025772806
17131,"Mercer County, IL",White,.90449554,.90616226,.0016667247
21167,"Mercer County, KY",Asian,.0041475417,.002988731,-.0011588107
21167,"Mercer County, KY",Other,.027982082,.016070554,-.011911528
21167,"Mercer County, KY",Black,.062839866,.13204312,.069203258
21167,"Mercer County, KY",Hispanic,.030396873,.019451249,-.010945624
21167,"Mercer County, KY",White,.87463361,.82944638,-.045187235
29129,"Mercer County, MO",Hispanic,.025490737,.021199686,-.0042910501
29129,"Mercer County, MO",Asian,.0069185859,.013188745,.006270159
29129,"Mercer County, MO",White,.93173355,.9230656,-.0086679459
29129,"Mercer County, MO",Other,.035857122,.042545915,.0066887923
38057,"Mercer County, ND",Black,.031580001,.03112728,-.00045272149
38057,"Mercer County, ND",White,.82591999,.76090282,-.065017164
38057,"Mercer County, ND",Other,.088399999,.11797776,.029577762
38057,"Mercer County, ND",Asian,.0069000004,.0097970329,.0028970325
38057,"Mercer County, ND",Hispanic,.047200002,.080195114,.032995112
34021,"Mercer County, NJ",White,.48459628,.38052669,-.10406959
34021,"Mercer County, NJ",Asian,.12106737,.054550339,-.06651704
34021,"Mercer County, NJ",Hispanic,.18317586,.30073449,.11755863
34021,"Mercer County, NJ",Other,.038274616,.021121461,-.017153155
34021,"Mercer County, NJ",Black,.17288585,.243067,.070181146
39107,"Mercer County, OH",White,.92473513,.93618679,.011451662
39107,"Mercer County, OH",Hispanic,.043427866,.02542153,-.018006336
39107,"Mercer County, OH",Black,.00099349709,.0024458033,.0014523062
39107,"Mercer County, OH",Asian,.0043051541,.00029646102,-.0040086932
39107,"Mercer County, OH",Other,.026538417,.035649434,.009111017
42085,"Mercer County, PA",Hispanic,.010637166,.023311416,.01267425
42085,"Mercer County, PA",Black,.061418999,.11451484,.053095844
42085,"Mercer County, PA",Asian,.001148814,.0026897788,.0015409648
42085,"Mercer County, PA",Other,.023891075,.018330345,-.0055607297
42085,"Mercer County, PA",White,.90290397,.84115362,-.061750352
54055,"Mercer County, WV",White,.91474795,.88607454,-.02867341
54055,"Mercer County, WV",Asian,.0025018812,.0048611113,.0023592301
54055,"Mercer County, WV",Other,.045917984,.052046783,.0061287992
54055,"Mercer County, WV",Hispanic,.0078818658,.015314328,.0074324617
54055,"Mercer County, WV",Black,.028950339,.041703217,.012752878
13199,"Meriwether County, GA",Black,.29909366,.39194956,.092855901
13199,"Meriwether County, GA",Asian,.025902631,.012858303,-.013044327
13199,"Meriwether County, GA",Hispanic,.033207867,.032221995,-.000985872
13199,"Meriwether County, GA",White,.60697836,.52063423,-.086344123
13199,"Meriwether County, GA",Other,.034817494,.042335838,.0075183436
31121,"Merrick County, NE",Asian,.027306607,.0013981274,-.025908479
31121,"Merrick County, NE",Hispanic,.14184077,.23268229,.090841517
31121,"Merrick County, NE",Other,.015448899,.018895904,.0034470046
31121,"Merrick County, NE",White,.8154037,.7470237,-.068379998
33013,"Merrimack County, NH",Black,.01248607,.02077809,.0082920194
33013,"Merrimack County, NH",Other,.032143019,.044407919,.0122649
33013,"Merrimack County, NH",Asian,.0095754545,.010897352,.0013218978
33013,"Merrimack County, NH",White,.92380381,.91388869,-.0099151134
33013,"Merrimack County, NH",Hispanic,.021991665,.010028,-.011963665
8077,"Mesa County, CO",Black,.005470573,.0067064543,.0012358814
8077,"Mesa County, CO",Asian,.0027004564,.00018849381,-.0025119625
8077,"Mesa County, CO",Hispanic,.11640298,.13985541,.023452438
8077,"Mesa County, CO",White,.81506616,.73984009,-.075226068
8077,"Mesa County, CO",Other,.060359899,.11340959,.053049695
21169,"Metcalfe County, KY",White,.89567149,.87403756,-.021633923
21169,"Metcalfe County, KY",Other,.0356718,.050062388,.014390588
21169,"Metcalfe County, KY",Black,.033978477,.03250251,-.0014759675
21169,"Metcalfe County, KY",Asian,.00221112,0,-.00221112
21169,"Metcalfe County, KY",Hispanic,.032467078,.043397546,.010930467
18103,"Miami County, IN",White,.8970294,.86574799,-.031281412
18103,"Miami County, IN",Hispanic,.027969653,.035407558,.0074379053
18103,"Miami County, IN",Other,.033933491,.035251405,.0013179146
18103,"Miami County, IN",Black,.039519873,.060391944,.020872071
18103,"Miami County, IN",Asian,.0015475786,.0032011243,.0016535457
20121,"Miami County, KS",Black,.030530697,.059090693,.028559996
20121,"Miami County, KS",Asian,.0085535897,.01654157,.0079879807
20121,"Miami County, KS",Hispanic,.053590007,.055648517,.0020585097
20121,"Miami County, KS",White,.8643288,.81656069,-.047768116
20121,"Miami County, KS",Other,.042996876,.052158531,.0091616549
39109,"Miami County, OH",Black,.010925971,.01761728,.0066913087
39109,"Miami County, OH",White,.90157866,.83732706,-.064251602
39109,"Miami County, OH",Asian,.014626349,.015119811,.00049346127
39109,"Miami County, OH",Hispanic,.016772131,.012487344,-.004284787
39109,"Miami County, OH",Other,.056096867,.11744853,.061351664
12086,"Miami-Dade County, FL",Hispanic,.68969899,.7413317,.051632702
12086,"Miami-Dade County, FL",Black,.11705462,.14609315,.029038526
12086,"Miami-Dade County, FL",Other,.025250794,.022018125,-.0032326691
12086,"Miami-Dade County, FL",White,.14956523,.078205153,-.071360081
12086,"Miami-Dade County, FL",Asian,.01843036,.012351902,-.0060784575
25017,"Middlesex County, MA",White,.69687587,.64088929,-.055986583
25017,"Middlesex County, MA",Black,.03845194,.053025767,.014573827
25017,"Middlesex County, MA",Hispanic,.071579672,.1025608,.030981131
25017,"Middlesex County, MA",Asian,.12670197,.11609567,-.010606296
25017,"Middlesex County, MA",Other,.066390552,.08742848,.021037929
34023,"Middlesex County, NJ",White,.4285126,.39754617,-.030966431
34023,"Middlesex County, NJ",Asian,.23726028,.17875719,-.058503091
34023,"Middlesex County, NJ",Black,.10751479,.090172723,-.017342068
34023,"Middlesex County, NJ",Other,.028159114,.031812586,.0036534723
34023,"Middlesex County, NJ",Hispanic,.19855322,.30171135,.10315813
51119,"Middlesex County, VA",Black,.19038948,.21627699,.025887504
51119,"Middlesex County, VA",Hispanic,.051172026,.060371704,.0091996789
51119,"Middlesex County, VA",White,.71658665,.66618705,-.050399601
51119,"Middlesex County, VA",Asian,.0036924328,.0023381296,-.0013543032
51119,"Middlesex County, VA",Other,.038159385,.05482614,.016666755
26111,"Midland County, MI",Black,.0018889356,.0041304468,.0022415114
26111,"Midland County, MI",Asian,.0085928049,.014686032,.0060932273
26111,"Midland County, MI",Other,.04992716,.068543814,.018616654
26111,"Midland County, MI",White,.90559024,.8768425,-.028747737
26111,"Midland County, MI",Hispanic,.03400084,.035797205,.0017963648
48329,"Midland County, TX",Hispanic,.43099755,.5800311,.14903355
48329,"Midland County, TX",Black,.071405821,.08189588,.01049006
48329,"Midland County, TX",Asian,.018343709,.023776224,.0054325145
48329,"Midland County, TX",White,.45783988,.29832944,-.15951043
48329,"Midland County, TX",Other,.02141306,.015967365,-.0054456946
42087,"Mifflin County, PA",Asian,.0078122248,.0072493316,-.00056289323
42087,"Mifflin County, PA",White,.93813711,.92256808,-.015569031
