year,area,area_name,racecomp,xtype,hp
2024,20,Kansas,Total,Share of struggling households who own a business,.062121876
2024,20,Kansas,Total,Share of self sufficent household households who own a business,.081961118
2024,20,Kansas,White,Share of struggling households who own a business,.060994904
2024,20,Kansas,White,Share of self sufficent household households who own a business,.087950736
2024,20,Kansas,Black,Share of struggling households who own a business,.037107505
2024,20,Kansas,Black,Share of self sufficent household households who own a business,.02625009
2024,20,Kansas,Hispanic,Share of struggling households who own a business,.089424632
2024,20,Kansas,Hispanic,Share of self sufficent household households who own a business,.062990658
2024,20,Kansas,Asian,Share of struggling households who own a business,.021628579
2024,20,Kansas,Asian,Share of self sufficent household households who own a business,.013062348
2024,20,Kansas,Other,Share of struggling households who own a business,.067525975
2024,20,Kansas,Other,Share of self sufficent household households who own a business,.09048339
2024,21,Kentucky,Total,Share of struggling households who own a business,.05893768
2024,21,Kentucky,Total,Share of self sufficent household households who own a business,.070989408
2024,21,Kentucky,White,Share of struggling households who own a business,.057974875
2024,21,Kentucky,White,Share of self sufficent household households who own a business,.070731394
2024,21,Kentucky,Black,Share of struggling households who own a business,.060491685
2024,21,Kentucky,Black,Share of self sufficent household households who own a business,.055071697
2024,21,Kentucky,Hispanic,Share of struggling households who own a business,.080150709
2024,21,Kentucky,Hispanic,Share of self sufficent household households who own a business,.065927282
2024,21,Kentucky,Asian,Share of struggling households who own a business,.07742779
2024,21,Kentucky,Asian,Share of self sufficent household households who own a business,.078708895
2024,21,Kentucky,Other,Share of struggling households who own a business,.043284956
2024,21,Kentucky,Other,Share of self sufficent household households who own a business,.09600082
2024,22,Louisiana,Total,Share of struggling households who own a business,.061097771
2024,22,Louisiana,Total,Share of self sufficent household households who own a business,.078754552
2024,22,Louisiana,White,Share of struggling households who own a business,.069667384
2024,22,Louisiana,White,Share of self sufficent household households who own a business,.082111433
2024,22,Louisiana,Black,Share of struggling households who own a business,.030960934
2024,22,Louisiana,Black,Share of self sufficent household households who own a business,.063530833
2024,22,Louisiana,Hispanic,Share of struggling households who own a business,.15393454
2024,22,Louisiana,Hispanic,Share of self sufficent household households who own a business,.10245697
2024,22,Louisiana,Asian,Share of struggling households who own a business,.13653263
2024,22,Louisiana,Asian,Share of self sufficent household households who own a business,.12027249
2024,22,Louisiana,Other,Share of struggling households who own a business,.063237794
2024,22,Louisiana,Other,Share of self sufficent household households who own a business,.052154981
2024,23,Maine,Total,Share of struggling households who own a business,.10695542
2024,23,Maine,Total,Share of self sufficent household households who own a business,.089657113
2024,23,Maine,White,Share of struggling households who own a business,.10334091
2024,23,Maine,White,Share of self sufficent household households who own a business,.093288578
2024,23,Maine,Black,Share of struggling households who own a business,.071236558
2024,23,Maine,Black,Share of self sufficent household households who own a business,.075892031
2024,23,Maine,Hispanic,Share of struggling households who own a business,.22088312
2024,23,Maine,Hispanic,Share of self sufficent household households who own a business,0
2024,23,Maine,Asian,Share of struggling households who own a business,.18067339
2024,23,Maine,Asian,Share of self sufficent household households who own a business,.020360267
2024,23,Maine,Other,Share of struggling households who own a business,.11869142
2024,23,Maine,Other,Share of self sufficent household households who own a business,.05337349
2024,24,Maryland,Total,Share of struggling households who own a business,.078139521
2024,24,Maryland,Total,Share of self sufficent household households who own a business,.066096954
2024,24,Maryland,White,Share of struggling households who own a business,.074535117
2024,24,Maryland,White,Share of self sufficent household households who own a business,.070909038
2024,24,Maryland,Black,Share of struggling households who own a business,.053791024
2024,24,Maryland,Black,Share of self sufficent household households who own a business,.055082217
2024,24,Maryland,Hispanic,Share of struggling households who own a business,.12792179
2024,24,Maryland,Hispanic,Share of self sufficent household households who own a business,.049665272
2024,24,Maryland,Asian,Share of struggling households who own a business,.12784766
2024,24,Maryland,Asian,Share of self sufficent household households who own a business,.069129378
2024,24,Maryland,Other,Share of struggling households who own a business,.099648625
2024,24,Maryland,Other,Share of self sufficent household households who own a business,.086846374
2024,25,Massachusetts,Total,Share of struggling households who own a business,.063583754
2024,25,Massachusetts,Total,Share of self sufficent household households who own a business,.074746445
2024,25,Massachusetts,White,Share of struggling households who own a business,.064690702
2024,25,Massachusetts,White,Share of self sufficent household households who own a business,.077778891
2024,25,Massachusetts,Black,Share of struggling households who own a business,.042960502
2024,25,Massachusetts,Black,Share of self sufficent household households who own a business,.05992924
2024,25,Massachusetts,Hispanic,Share of struggling households who own a business,.053463589
2024,25,Massachusetts,Hispanic,Share of self sufficent household households who own a business,.052907322
2024,25,Massachusetts,Asian,Share of struggling households who own a business,.05418478
2024,25,Massachusetts,Asian,Share of self sufficent household households who own a business,.054998834
2024,25,Massachusetts,Other,Share of struggling households who own a business,.10798487
2024,25,Massachusetts,Other,Share of self sufficent household households who own a business,.10179324
2024,26,Michigan,Total,Share of struggling households who own a business,.062415831
2024,26,Michigan,Total,Share of self sufficent household households who own a business,.061733853
2024,26,Michigan,White,Share of struggling households who own a business,.065677129
2024,26,Michigan,White,Share of self sufficent household households who own a business,.064652458
2024,26,Michigan,Black,Share of struggling households who own a business,.047065374
2024,26,Michigan,Black,Share of self sufficent household households who own a business,.049984541
2024,26,Michigan,Hispanic,Share of struggling households who own a business,.083134428
2024,26,Michigan,Hispanic,Share of self sufficent household households who own a business,.041082311
2024,26,Michigan,Asian,Share of struggling households who own a business,.050033823
2024,26,Michigan,Asian,Share of self sufficent household households who own a business,.059302084
2024,26,Michigan,Other,Share of struggling households who own a business,.055278379
2024,26,Michigan,Other,Share of self sufficent household households who own a business,.0507202
2024,27,Minnesota,Total,Share of struggling households who own a business,.077530466
2024,27,Minnesota,Total,Share of self sufficent household households who own a business,.076868407
2024,27,Minnesota,White,Share of struggling households who own a business,.079167508
2024,27,Minnesota,White,Share of self sufficent household households who own a business,.076821983
2024,27,Minnesota,Black,Share of struggling households who own a business,.094980009
2024,27,Minnesota,Black,Share of self sufficent household households who own a business,.023104994
2024,27,Minnesota,Hispanic,Share of struggling households who own a business,.069347978
2024,27,Minnesota,Hispanic,Share of self sufficent household households who own a business,.10723152
2024,27,Minnesota,Asian,Share of struggling households who own a business,.052171085
2024,27,Minnesota,Asian,Share of self sufficent household households who own a business,.058249708
2024,27,Minnesota,Other,Share of struggling households who own a business,.046794139
2024,27,Minnesota,Other,Share of self sufficent household households who own a business,.11037818
2024,28,Mississippi,Total,Share of struggling households who own a business,.055521306
2024,28,Mississippi,Total,Share of self sufficent household households who own a business,.068342976
2024,28,Mississippi,White,Share of struggling households who own a business,.065098241
2024,28,Mississippi,White,Share of self sufficent household households who own a business,.074324012
2024,28,Mississippi,Black,Share of struggling households who own a business,.041845929
2024,28,Mississippi,Black,Share of self sufficent household households who own a business,.059310373
2024,28,Mississippi,Hispanic,Share of struggling households who own a business,.13421375
2024,28,Mississippi,Hispanic,Share of self sufficent household households who own a business,.054957323
2024,28,Mississippi,Asian,Share of struggling households who own a business,.084874012
2024,28,Mississippi,Asian,Share of self sufficent household households who own a business,.075075343
2024,28,Mississippi,Other,Share of struggling households who own a business,.017724216
2024,28,Mississippi,Other,Share of self sufficent household households who own a business,.024965169
2024,29,Missouri,Total,Share of struggling households who own a business,.062767424
2024,29,Missouri,Total,Share of self sufficent household households who own a business,.075678766
2024,29,Missouri,White,Share of struggling households who own a business,.064436488
2024,29,Missouri,White,Share of self sufficent household households who own a business,.077823378
2024,29,Missouri,Black,Share of struggling households who own a business,.048939615
2024,29,Missouri,Black,Share of self sufficent household households who own a business,.053274702
2024,29,Missouri,Hispanic,Share of struggling households who own a business,.064746104
2024,29,Missouri,Hispanic,Share of self sufficent household households who own a business,.060708351
2024,29,Missouri,Asian,Share of struggling households who own a business,.071670637
2024,29,Missouri,Asian,Share of self sufficent household households who own a business,.044547495
2024,29,Missouri,Other,Share of struggling households who own a business,.074471377
2024,29,Missouri,Other,Share of self sufficent household households who own a business,.1003207
2024,30,Montana,Total,Share of struggling households who own a business,.10238665
2024,30,Montana,Total,Share of self sufficent household households who own a business,.11314672
2024,30,Montana,White,Share of struggling households who own a business,.11098511
2024,30,Montana,White,Share of self sufficent household households who own a business,.11330636
2024,30,Montana,Black,Share of struggling households who own a business,0
2024,30,Montana,Black,Share of self sufficent household households who own a business,0
2024,30,Montana,Hispanic,Share of struggling households who own a business,.037430316
2024,30,Montana,Hispanic,Share of self sufficent household households who own a business,.10111286
2024,30,Montana,Asian,Share of struggling households who own a business,.067184426
2024,30,Montana,Asian,Share of self sufficent household households who own a business,.17224246
2024,30,Montana,Other,Share of struggling households who own a business,.083321534
2024,30,Montana,Other,Share of self sufficent household households who own a business,.11564984
2024,31,Nebraska,Total,Share of struggling households who own a business,.088514239
2024,31,Nebraska,Total,Share of self sufficent household households who own a business,.083210647
2024,31,Nebraska,White,Share of struggling households who own a business,.086902671
2024,31,Nebraska,White,Share of self sufficent household households who own a business,.088052034
2024,31,Nebraska,Black,Share of struggling households who own a business,.11778122
2024,31,Nebraska,Black,Share of self sufficent household households who own a business,.029310776
2024,31,Nebraska,Hispanic,Share of struggling households who own a business,.11348649
2024,31,Nebraska,Hispanic,Share of self sufficent household households who own a business,.070677646
2024,31,Nebraska,Asian,Share of struggling households who own a business,.035707355
2024,31,Nebraska,Asian,Share of self sufficent household households who own a business,.0085086133
2024,31,Nebraska,Other,Share of struggling households who own a business,.04596908
2024,31,Nebraska,Other,Share of self sufficent household households who own a business,.06137915
2024,32,Nevada,Total,Share of struggling households who own a business,.077068955
2024,32,Nevada,Total,Share of self sufficent household households who own a business,.07598111
2024,32,Nevada,White,Share of struggling households who own a business,.070234239
2024,32,Nevada,White,Share of self sufficent household households who own a business,.0757882
2024,32,Nevada,Black,Share of struggling households who own a business,.052081
2024,32,Nevada,Black,Share of self sufficent household households who own a business,.07933598
2024,32,Nevada,Hispanic,Share of struggling households who own a business,.099630415
2024,32,Nevada,Hispanic,Share of self sufficent household households who own a business,.058637045
2024,32,Nevada,Asian,Share of struggling households who own a business,.081048556
2024,32,Nevada,Asian,Share of self sufficent household households who own a business,.092953227
2024,32,Nevada,Other,Share of struggling households who own a business,.058762431
2024,32,Nevada,Other,Share of self sufficent household households who own a business,.092868507
2024,33,New Hampshire,Total,Share of struggling households who own a business,.070382491
2024,33,New Hampshire,Total,Share of self sufficent household households who own a business,.070074528
2024,33,New Hampshire,White,Share of struggling households who own a business,.075154953
2024,33,New Hampshire,White,Share of self sufficent household households who own a business,.074093416
2024,33,New Hampshire,Black,Share of struggling households who own a business,0
2024,33,New Hampshire,Black,Share of self sufficent household households who own a business,0
2024,33,New Hampshire,Hispanic,Share of struggling households who own a business,.036175944
2024,33,New Hampshire,Hispanic,Share of self sufficent household households who own a business,.033700768
2024,33,New Hampshire,Asian,Share of struggling households who own a business,.040137008
2024,33,New Hampshire,Asian,Share of self sufficent household households who own a business,.027946195
2024,33,New Hampshire,Other,Share of struggling households who own a business,.043646663
2024,33,New Hampshire,Other,Share of self sufficent household households who own a business,.047197551
2024,34,New Jersey,Total,Share of struggling households who own a business,.071050622
2024,34,New Jersey,Total,Share of self sufficent household households who own a business,.064791031
2024,34,New Jersey,White,Share of struggling households who own a business,.070773154
2024,34,New Jersey,White,Share of self sufficent household households who own a business,.068138085
2024,34,New Jersey,Black,Share of struggling households who own a business,.04250532
2024,34,New Jersey,Black,Share of self sufficent household households who own a business,.052948352
2024,34,New Jersey,Hispanic,Share of struggling households who own a business,.083457008
2024,34,New Jersey,Hispanic,Share of self sufficent household households who own a business,.069514468
2024,34,New Jersey,Asian,Share of struggling households who own a business,.082765788
2024,34,New Jersey,Asian,Share of self sufficent household households who own a business,.047234993
2024,34,New Jersey,Other,Share of struggling households who own a business,.075792544
2024,34,New Jersey,Other,Share of self sufficent household households who own a business,.081157446
2024,35,New Mexico,Total,Share of struggling households who own a business,.063410945
2024,35,New Mexico,Total,Share of self sufficent household households who own a business,.071757823
2024,35,New Mexico,White,Share of struggling households who own a business,.07389193
2024,35,New Mexico,White,Share of self sufficent household households who own a business,.089685805
2024,35,New Mexico,Black,Share of struggling households who own a business,0
2024,35,New Mexico,Black,Share of self sufficent household households who own a business,.05328764
2024,35,New Mexico,Hispanic,Share of struggling households who own a business,.060574178
2024,35,New Mexico,Hispanic,Share of self sufficent household households who own a business,.055153761
2024,35,New Mexico,Asian,Share of struggling households who own a business,.050321594
2024,35,New Mexico,Asian,Share of self sufficent household households who own a business,.040392295
2024,35,New Mexico,Other,Share of struggling households who own a business,.055587634
2024,35,New Mexico,Other,Share of self sufficent household households who own a business,.053469047
2024,36,New York,Total,Share of struggling households who own a business,.069357835
2024,36,New York,Total,Share of self sufficent household households who own a business,.072275862
2024,36,New York,White,Share of struggling households who own a business,.071306892
2024,36,New York,White,Share of self sufficent household households who own a business,.075749472
2024,36,New York,Black,Share of struggling households who own a business,.049769446
2024,36,New York,Black,Share of self sufficent household households who own a business,.053038865
2024,36,New York,Hispanic,Share of struggling households who own a business,.065606914
2024,36,New York,Hispanic,Share of self sufficent household households who own a business,.071166299
2024,36,New York,Asian,Share of struggling households who own a business,.10057096
2024,36,New York,Asian,Share of self sufficent household households who own a business,.06409236
2024,36,New York,Other,Share of struggling households who own a business,.076454327
2024,36,New York,Other,Share of self sufficent household households who own a business,.072842866
2024,37,North Carolina,Total,Share of struggling households who own a business,.066091493
2024,37,North Carolina,Total,Share of self sufficent household households who own a business,.069711283
2024,37,North Carolina,White,Share of struggling households who own a business,.068394557
2024,37,North Carolina,White,Share of self sufficent household households who own a business,.069925532
2024,37,North Carolina,Black,Share of struggling households who own a business,.040273771
2024,37,North Carolina,Black,Share of self sufficent household households who own a business,.061730102
2024,37,North Carolina,Hispanic,Share of struggling households who own a business,.10566851
2024,37,North Carolina,Hispanic,Share of self sufficent household households who own a business,.075964697
2024,37,North Carolina,Asian,Share of struggling households who own a business,.10567555
2024,37,North Carolina,Asian,Share of self sufficent household households who own a business,.065388121
2024,37,North Carolina,Other,Share of struggling households who own a business,.059037305
2024,37,North Carolina,Other,Share of self sufficent household households who own a business,.0914203
2024,38,North Dakota,Total,Share of struggling households who own a business,.069364481
2024,38,North Dakota,Total,Share of self sufficent household households who own a business,.10219652
2024,38,North Dakota,White,Share of struggling households who own a business,.083153874
2024,38,North Dakota,White,Share of self sufficent household households who own a business,.11227705
2024,38,North Dakota,Black,Share of struggling households who own a business,0
2024,38,North Dakota,Black,Share of self sufficent household households who own a business,.045993626
2024,38,North Dakota,Hispanic,Share of struggling households who own a business,.011240602
2024,38,North Dakota,Hispanic,Share of self sufficent household households who own a business,0
2024,38,North Dakota,Asian,Share of struggling households who own a business,0
2024,38,North Dakota,Asian,Share of self sufficent household households who own a business,.0061211386
2024,38,North Dakota,Other,Share of struggling households who own a business,.041650161
2024,38,North Dakota,Other,Share of self sufficent household households who own a business,.067429706
2024,39,Ohio,Total,Share of struggling households who own a business,.059590682
2024,39,Ohio,Total,Share of self sufficent household households who own a business,.06867148
2024,39,Ohio,White,Share of struggling households who own a business,.061256994
2024,39,Ohio,White,Share of self sufficent household households who own a business,.069823191
2024,39,Ohio,Black,Share of struggling households who own a business,.041372512
2024,39,Ohio,Black,Share of self sufficent household households who own a business,.066423602
2024,39,Ohio,Hispanic,Share of struggling households who own a business,.066603258
2024,39,Ohio,Hispanic,Share of self sufficent household households who own a business,.073545106
2024,39,Ohio,Asian,Share of struggling households who own a business,.084726267
2024,39,Ohio,Asian,Share of self sufficent household households who own a business,.050595127
2024,39,Ohio,Other,Share of struggling households who own a business,.079724059
2024,39,Ohio,Other,Share of self sufficent household households who own a business,.053501073
2024,40,Oklahoma,Total,Share of struggling households who own a business,.07103049
